LocID,Location,Time,AgeGrp,AgeGrpStart,AgeGrpSpan,PopMale,PopFemale,PopTotal
784,United Arab Emirates,2039,35-39,35,5,784.285,359.974,1144.259
826,United Kingdom,2039,35-39,35,5,2098.112,2035.428,4133.54
834,United Republic of Tanzania,2039,35-39,35,5,2934.101,2938.553,5872.654
850,United States Virgin Islands,2039,35-39,35,5,2.826,2.544,5.37
840,United States of America,2039,35-39,35,5,11937.458,11745.922,23683.38
858,Uruguay,2039,35-39,35,5,120.336,117.356,237.692
860,Uzbekistan,2039,35-39,35,5,1250.824,1216.328,2467.152
548,Vanuatu,2039,35-39,35,5,14.595,13.603,28.198
862,Venezuela (Bolivarian Republic of),2039,35-39,35,5,1275.827,1287.229,2563.056
704,Viet Nam,2039,35-39,35,5,3087.707,2957.644,6045.351
887,Yemen,2039,35-39,35,5,1484.885,1468.884,2953.769
894,Zambia,2039,35-39,35,5,954.247,977.567,1931.814
716,Zimbabwe,2039,35-39,35,5,665.161,698.855,1364.016
4,Afghanistan,2039,30-34,30,5,2411.456,2316.648,4728.104
8,Albania,2039,30-34,30,5,75.642,62.83,138.472
12,Algeria,2039,30-34,30,5,1807.232,1744.842,3552.074
24,Angola,2039,30-34,30,5,1976.442,2037.269,4013.711
28,Antigua and Barbuda,2039,30-34,30,5,3.394,3.341,6.735
32,Argentina,2039,30-34,30,5,1790.084,1750.392,3540.476
51,Armenia,2039,30-34,30,5,91.201,84.139,175.34
533,Aruba,2039,30-34,30,5,3.549,3.532,7.081
36,Australia,2039,30-34,30,5,965.347,954.588,1919.935
40,Austria,2039,30-34,30,5,245.765,234.598,480.363
31,Azerbaijan,2039,30-34,30,5,354.329,310.169,664.498
44,Bahamas,2039,30-34,30,5,16.99,17.245,34.235
48,Bahrain,2039,30-34,30,5,159.776,66.13,225.906
50,Bangladesh,2039,30-34,30,5,7168.795,7049.311,14218.106
52,Barbados,2039,30-34,30,5,8.902,8.602,17.504
112,Belarus,2039,30-34,30,5,241.744,232.465,474.209
56,Belgium,2039,30-34,30,5,365.801,353.045,718.846
84,Belize,2039,30-34,30,5,20.104,19.954,40.058
204,Benin,2039,30-34,30,5,691.823,684.813,1376.636
64,Bhutan,2039,30-34,30,5,37.591,29.479,67.07
68,Bolivia (Plurinational State of),2039,30-34,30,5,552.877,542.533,1095.41
70,Bosnia and Herzegovina,2039,30-34,30,5,90.177,86.346,176.523
72,Botswana,2039,30-34,30,5,124.536,120.293,244.829
76,Brazil,2039,30-34,30,5,7482.354,7362.483,14844.837
96,Brunei Darussalam,2039,30-34,30,5,15.865,15.042,30.907
100,Bulgaria,2039,30-34,30,5,180.745,166.991,347.736
854,Burkina Faso,2039,30-34,30,5,1247.588,1221.173,2468.761
108,Burundi,2039,30-34,30,5,684.576,691.633,1376.209
132,Cabo Verde,2039,30-34,30,5,21.827,21.792,43.619
116,Cambodia,2039,30-34,30,5,734.231,740.303,1474.534
120,Cameroon,2039,30-34,30,5,1527.251,1521.829,3049.08
124,Canada,2039,30-34,30,5,1368.334,1343.327,2711.661
148,Chad,2039,30-34,30,5,964.541,971.931,1936.472
830,Channel Islands,2039,30-34,30,5,5.649,5.346,10.995
152,Chile,2039,30-34,30,5,637.01,619.707,1256.717
156,China,2039,30-34,30,5,44110.254,37889.159,81999.413
344,"China, Hong Kong SAR",2039,30-34,30,5,188.084,176.071,364.155
446,"China, Macao SAR",2039,30-34,30,5,19.302,18.581,37.883
158,"China, Taiwan Province of China",2039,30-34,30,5,524.553,501.769,1026.322
170,Colombia,2039,30-34,30,5,1895.759,1860.175,3755.934
174,Comoros,2039,30-34,30,5,46.79,45.632,92.422
178,Congo,2039,30-34,30,5,318.909,316.88,635.789
188,Costa Rica,2039,30-34,30,5,182.785,176.417,359.202
191,Croatia,2039,30-34,30,5,103.524,98.577,202.101
192,Cuba,2039,30-34,30,5,297.759,281.61,579.369
531,Cura̤ao,2039,30-34,30,5,5.605,5.51,11.115
196,Cyprus,2039,30-34,30,5,43.637,41.659,85.296
203,Czechia,2039,30-34,30,5,316.257,304.656,620.913
384,C̫te d'Ivoire,2039,30-34,30,5,1482.948,1476.431,2959.379
408,Dem. People's Republic of Korea,2039,30-34,30,5,852.022,821.771,1673.793
180,Democratic Republic of the Congo,2039,30-34,30,5,5238.388,5255.252,10493.64
208,Denmark,2039,30-34,30,5,193.876,190.044,383.92
262,Djibouti,2039,30-34,30,5,48.217,39.838,88.055
214,Dominican Republic,2039,30-34,30,5,439.112,427.941,867.053
218,Ecuador,2039,30-34,30,5,761.847,745.099,1506.946
818,Egypt,2039,30-34,30,5,4679.188,4441.679,9120.867
222,El Salvador,2039,30-34,30,5,233.295,247.288,480.583
226,Equatorial Guinea,2039,30-34,30,5,117.208,83.907,201.115
232,Eritrea,2039,30-34,30,5,219.148,213.191,432.339
233,Estonia,2039,30-34,30,5,35.89,33.837,69.727
748,Eswatini,2039,30-34,30,5,64.008,65.581,129.589
231,Ethiopia,2039,30-34,30,5,6604.228,6583.605,13187.833
242,Fiji,2039,30-34,30,5,37.031,35.806,72.837
246,Finland,2039,30-34,30,5,176.596,165.468,342.064
250,France,2039,30-34,30,5,1954.358,1987.483,3941.841
254,French Guiana,2039,30-34,30,5,16.086,16.022,32.108
258,French Polynesia,2039,30-34,30,5,11.205,10.836,22.041
266,Gabon,2039,30-34,30,5,108.276,107.554,215.83
270,Gambia,2039,30-34,30,5,138.492,141.836,280.328
268,Georgia,2039,30-34,30,5,112.164,101.972,214.136
276,Germany,2039,30-34,30,5,2195.431,2060.775,4256.206
288,Ghana,2039,30-34,30,5,1652.112,1586.669,3238.781
300,Greece,2039,30-34,30,5,286.491,271.916,558.407
308,Grenada,2039,30-34,30,5,3.922,3.71,7.632
312,Guadeloupe,2039,30-34,30,5,13.443,13.071,26.514
316,Guam,2039,30-34,30,5,6.412,6.102,12.514
320,Guatemala,2039,30-34,30,5,928.937,914.272,1843.209
324,Guinea,2039,30-34,30,5,790.136,778.441,1568.577
624,Guinea-Bissau,2039,30-34,30,5,109.442,110.311,219.753
328,Guyana,2039,30-34,30,5,28.717,26.534,55.251
332,Haiti,2039,30-34,30,5,531.849,523.408,1055.257
340,Honduras,2039,30-34,30,5,505.527,489.958,995.485
348,Hungary,2039,30-34,30,5,256.425,245.618,502.043
352,Iceland,2039,30-34,30,5,12.352,11.686,24.038
356,India,2039,30-34,30,5,64819.593,58555.635,123375.228
360,Indonesia,2039,30-34,30,5,11454.082,10767.207,22221.289
364,Iran (Islamic Republic of),2039,30-34,30,5,3005.104,2883.5,5888.604
368,Iraq,2039,30-34,30,5,2217.931,2128.148,4346.079
372,Ireland,2039,30-34,30,5,190.809,185.171,375.98
376,Israel,2039,30-34,30,5,381.771,364.258,746.029
380,Italy,2039,30-34,30,5,1604.712,1532.882,3137.594
388,Jamaica,2039,30-34,30,5,94.774,95.037,189.811
392,Japan,2039,30-34,30,5,2921.773,2785.122,5706.895
400,Jordan,2039,30-34,30,5,493.619,475.555,969.174
398,Kazakhstan,2039,30-34,30,5,757.033,724.044,1481.077
404,Kenya,2039,30-34,30,5,3211.462,3197.714,6409.176
296,Kiribati,2039,30-34,30,5,5.727,5.62,11.347
414,Kuwait,2039,30-34,30,5,305,173.187,478.187
417,Kyrgyzstan,2039,30-34,30,5,271.095,262.097,533.192
428,Latvia,2039,30-34,30,5,45.396,43.114,88.51
422,Lebanon,2039,30-34,30,5,213.654,183.41,397.064
426,Lesotho,2039,30-34,30,5,91.743,89.865,181.608
430,Liberia,2039,30-34,30,5,294.407,286.245,580.652
434,Libya,2039,30-34,30,5,300.983,293.09,594.073
440,Lithuania,2039,30-34,30,5,49.881,47.607,97.488
442,Luxembourg,2039,30-34,30,5,23.252,22.599,45.851
450,Madagascar,2039,30-34,30,5,1591.382,1585.742,3177.124
454,Malawi,2039,30-34,30,5,1198.112,1210.968,2409.08
458,Malaysia,2039,30-34,30,5,1339.713,1253.099,2592.812
462,Maldives,2039,30-34,30,5,20.878,15.991,36.869
466,Mali,2039,30-34,30,5,1218.267,1201.27,2419.537
470,Malta,2039,30-34,30,5,11.186,10.617,21.803
474,Martinique,2039,30-34,30,5,10.596,10.674,21.27
478,Mauritania,2039,30-34,30,5,260.714,255.64,516.354
480,Mauritius,2039,30-34,30,5,41.801,40.69,82.491
175,Mayotte,2039,30-34,30,5,17.131,16.807,33.938
928,Melanesia,2039,30-34,30,5,591.71,560.608,1152.318
484,Mexico,2039,30-34,30,5,5451.099,5330.968,10782.067
954,Micronesia,2039,30-34,30,5,24.087,23.049,47.136
496,Mongolia,2039,30-34,30,5,130.166,129.325,259.491
499,Montenegro,2039,30-34,30,5,19.893,18.045,37.938
504,Morocco,2039,30-34,30,5,1513.905,1431.368,2945.273
508,Mozambique,2039,30-34,30,5,1877.05,1915.014,3792.064
104,Myanmar,2039,30-34,30,5,2331.468,2376.412,4707.88
516,Namibia,2039,30-34,30,5,126.311,129.387,255.698
524,Nepal,2039,30-34,30,5,1348.247,1438.699,2786.946
528,Netherlands,2039,30-34,30,5,514.51,490.832,1005.342
540,New Caledonia,2039,30-34,30,5,11.725,11.355,23.08
554,New Zealand,2039,30-34,30,5,171.143,169.994,341.137
558,Nicaragua,2039,30-34,30,5,300.541,286.84,587.381
562,Niger,2039,30-34,30,5,1530.208,1487.373,3017.581
566,Nigeria,2039,30-34,30,5,11523.935,11164.89,22688.825
807,North Macedonia,2039,30-34,30,5,56.556,53.103,109.659
578,Norway,2039,30-34,30,5,209.098,195.255,404.353
1835,Oceania (excluding Australia and New Zealand),2039,30-34,30,5,644.466,610.565,1255.031
512,Oman,2039,30-34,30,5,394.753,167.529,562.282
586,Pakistan,2039,30-34,30,5,11470.188,10718.127,22188.315
591,Panama,2039,30-34,30,5,187.011,183.736,370.747
598,Papua New Guinea,2039,30-34,30,5,488.201,462.239,950.44
600,Paraguay,2039,30-34,30,5,320.072,309.02,629.092
604,Peru,2039,30-34,30,5,1253.663,1316.268,2569.931
608,Philippines,2039,30-34,30,5,5271.282,5049.862,10321.144
616,Poland,2039,30-34,30,5,968.45,930.469,1898.919
957,Polynesia,2039,30-34,30,5,28.669,26.908,55.577
620,Portugal,2039,30-34,30,5,271.057,255.453,526.51
630,Puerto Rico,2039,30-34,30,5,112.947,109.162,222.109
634,Qatar,2039,30-34,30,5,314.057,86.529,400.586
410,Republic of Korea,2039,30-34,30,5,1232.102,1130.123,2362.225
498,Republic of Moldova,2039,30-34,30,5,105.944,100.912,206.856
642,Romania,2039,30-34,30,5,535.193,508.562,1043.755
643,Russian Federation,2039,30-34,30,5,4075.755,3975.344,8051.099
646,Rwanda,2039,30-34,30,5,716.022,736.991,1453.013
638,R̩union,2039,30-34,30,5,31.509,31.485,62.994
662,Saint Lucia,2039,30-34,30,5,5.651,5.589,11.24
670,Saint Vincent and the Grenadines,2039,30-34,30,5,3.889,3.788,7.677
882,Samoa,2039,30-34,30,5,9.065,8.244,17.309
678,Sao Tome and Principe,2039,30-34,30,5,12.551,12.355,24.906
682,Saudi Arabia,2039,30-34,30,5,1842.421,1321.772,3164.193
686,Senegal,2039,30-34,30,5,959.431,964.525,1923.956
688,Serbia,2039,30-34,30,5,239.701,223.696,463.397
690,Seychelles,2039,30-34,30,5,3.322,3.195,6.517
694,Sierra Leone,2039,30-34,30,5,448.133,440.532,888.665
702,Singapore,2039,30-34,30,5,169.586,153.584,323.17
703,Slovakia,2039,30-34,30,5,142.816,137.115,279.931
705,Slovenia,2039,30-34,30,5,55.229,52.458,107.687
90,Solomon Islands,2039,30-34,30,5,36.4,34.043,70.443
706,Somalia,2039,30-34,30,5,922.308,927.068,1849.376
724,Spain,2039,30-34,30,5,1328.127,1252.937,2581.064
144,Sri Lanka,2039,30-34,30,5,689.504,738.697,1428.201
275,State of Palestine,2039,30-34,30,5,285.796,274.965,560.761
729,Sudan,2039,30-34,30,5,2516.928,2487.589,5004.517
740,Suriname,2039,30-34,30,5,24.449,22.896,47.345
752,Sweden,2039,30-34,30,5,339.803,327.359,667.162
756,Switzerland,2039,30-34,30,5,266.243,261.488,527.731
760,Syrian Arab Republic,2039,30-34,30,5,947.958,926.401,1874.359
762,Tajikistan,2039,30-34,30,5,437.432,424.962,862.394
764,Thailand,2039,30-34,30,5,2116.591,2032.957,4149.548
626,Timor-Leste,2039,30-34,30,5,69.853,68.222,138.075
768,Togo,2039,30-34,30,5,474.917,471.35,946.267
776,Tonga,2039,30-34,30,5,4.985,4.366,9.351
780,Trinidad and Tobago,2039,30-34,30,5,45.984,45.285,91.269
788,Tunisia,2039,30-34,30,5,420.169,390.631,810.8
792,Turkey,2039,30-34,30,5,3199.133,3102.747,6301.88
795,Turkmenistan,2039,30-34,30,5,243.817,240.451,484.268
800,Uganda,2039,30-34,30,5,2839.33,2838.8,5678.13
804,Ukraine,2039,30-34,30,5,1172.158,1122.246,2294.404
784,United Arab Emirates,2039,30-34,30,5,1058.263,423.906,1482.169
826,United Kingdom,2039,30-34,30,5,2212.71,2134.696,4347.406
834,United Republic of Tanzania,2039,30-34,30,5,3578.33,3548.705,7127.035
850,United States Virgin Islands,2039,30-34,30,5,2.899,2.895,5.794
840,United States of America,2039,30-34,30,5,12063.051,11816.059,23879.11
858,Uruguay,2039,30-34,30,5,115.156,110.966,226.122
860,Uzbekistan,2039,30-34,30,5,1414.299,1359.264,2773.563
548,Vanuatu,2039,30-34,30,5,18.353,17.165,35.518
862,Venezuela (Bolivarian Republic of),2039,30-34,30,5,1343.822,1338.237,2682.059
704,Viet Nam,2039,30-34,30,5,3422.128,3156.416,6578.544
887,Yemen,2039,30-34,30,5,1659.049,1632.072,3291.121
894,Zambia,2039,30-34,30,5,1131.447,1138.707,2270.154
716,Zimbabwe,2039,30-34,30,5,836.049,856.087,1692.136
4,Afghanistan,2039,25-29,25,5,2583.173,2457.635,5040.808
8,Albania,2039,25-29,25,5,77.516,68.569,146.085
12,Algeria,2039,25-29,25,5,2259.763,2175.865,4435.628
24,Angola,2039,25-29,25,5,2395.199,2406.876,4802.075
28,Antigua and Barbuda,2039,25-29,25,5,3.591,3.503,7.094
32,Argentina,2039,25-29,25,5,1856.121,1805.781,3661.902
51,Armenia,2039,25-29,25,5,103.534,94.794,198.328
533,Aruba,2039,25-29,25,5,2.98,2.95,5.93
36,Australia,2039,25-29,25,5,988.564,970.493,1959.057
40,Austria,2039,25-29,25,5,237.945,226.121,464.066
31,Azerbaijan,2039,25-29,25,5,443.114,387.935,831.049
44,Bahamas,2039,25-29,25,5,14.907,14.446,29.353
48,Bahrain,2039,25-29,25,5,137.832,59.212,197.044
50,Bangladesh,2039,25-29,25,5,7037.665,6874.943,13912.608
52,Barbados,2039,25-29,25,5,7.855,7.627,15.482
112,Belarus,2039,25-29,25,5,302.212,285.681,587.893
56,Belgium,2039,25-29,25,5,368.382,351.993,720.375
84,Belize,2039,25-29,25,5,20.133,19.907,40.04
204,Benin,2039,25-29,25,5,796.019,783.734,1579.753
64,Bhutan,2039,25-29,25,5,34.518,27.413,61.931
68,Bolivia (Plurinational State of),2039,25-29,25,5,571.051,555.058,1126.109
70,Bosnia and Herzegovina,2039,25-29,25,5,85.071,80.909,165.98
72,Botswana,2039,25-29,25,5,135.233,131.369,266.602
76,Brazil,2039,25-29,25,5,7316.705,7111.95,14428.655
96,Brunei Darussalam,2039,25-29,25,5,17.537,16.484,34.021
100,Bulgaria,2039,25-29,25,5,171.691,158.977,330.668
854,Burkina Faso,2039,25-29,25,5,1448.083,1409.603,2857.686
108,Burundi,2039,25-29,25,5,843.49,843.671,1687.161
132,Cabo Verde,2039,25-29,25,5,23.533,23.289,46.822
116,Cambodia,2039,25-29,25,5,815.359,811.654,1627.013
120,Cameroon,2039,25-29,25,5,1753.319,1739.227,3492.546
124,Canada,2039,25-29,25,5,1310.937,1287.069,2598.006
148,Chad,2039,25-29,25,5,1136.034,1140.862,2276.896
830,Channel Islands,2039,25-29,25,5,5.429,5.39,10.819
152,Chile,2039,25-29,25,5,659.025,639.422,1298.447
156,China,2039,25-29,25,5,45615.035,39675.76,85290.795
344,"China, Hong Kong SAR",2039,25-29,25,5,188.279,168.61,356.889
446,"China, Macao SAR",2039,25-29,25,5,22.216,21.321,43.537
158,"China, Taiwan Province of China",2039,25-29,25,5,535.751,507.143,1042.894
170,Colombia,2039,25-29,25,5,1818.024,1766.551,3584.575
174,Comoros,2039,25-29,25,5,53.271,51.835,105.106
178,Congo,2039,25-29,25,5,368.967,365.156,734.123
188,Costa Rica,2039,25-29,25,5,184.378,177.11,361.488
191,Croatia,2039,25-29,25,5,103.027,96.781,199.808
192,Cuba,2039,25-29,25,5,312.541,295.928,608.469
531,Cura̤ao,2039,25-29,25,5,5.302,5.132,10.434
196,Cyprus,2039,25-29,25,5,41.926,39.332,81.258
203,Czechia,2039,25-29,25,5,308.062,295.305,603.367
384,C̫te d'Ivoire,2039,25-29,25,5,1696.083,1682.808,3378.891
408,Dem. People's Republic of Korea,2039,25-29,25,5,840.628,806.032,1646.66
180,Democratic Republic of the Congo,2039,25-29,25,5,6320.479,6299.543,12620.022
208,Denmark,2039,25-29,25,5,173.064,169.127,342.191
262,Djibouti,2039,25-29,25,5,48.902,47.361,96.263
214,Dominican Republic,2039,25-29,25,5,462.753,447.585,910.338
218,Ecuador,2039,25-29,25,5,794.719,770.294,1565.013
818,Egypt,2039,25-29,25,5,6042.437,5712.228,11754.665
222,El Salvador,2039,25-29,25,5,241.033,245.619,486.652
226,Equatorial Guinea,2039,25-29,25,5,115.702,93.197,208.899
232,Eritrea,2039,25-29,25,5,229.223,221.705,450.928
233,Estonia,2039,25-29,25,5,37.005,35.366,72.371
748,Eswatini,2039,25-29,25,5,70.42,71.129,141.549
231,Ethiopia,2039,25-29,25,5,7303.871,7224.463,14528.334
242,Fiji,2039,25-29,25,5,41.093,39.54,80.633
246,Finland,2039,25-29,25,5,174.77,164.19,338.96
250,France,2039,25-29,25,5,1943.55,1954.201,3897.751
254,French Guiana,2039,25-29,25,5,16.507,15.796,32.303
258,French Polynesia,2039,25-29,25,5,10.084,9.458,19.542
266,Gabon,2039,25-29,25,5,132.818,131.697,264.515
270,Gambia,2039,25-29,25,5,165.616,168.091,333.707
268,Georgia,2039,25-29,25,5,133.885,124.772,258.657
276,Germany,2039,25-29,25,5,2106.907,2000.192,4107.099
288,Ghana,2039,25-29,25,5,1871.487,1795.422,3666.909
300,Greece,2039,25-29,25,5,258.679,243.895,502.574
308,Grenada,2039,25-29,25,5,4.328,4.123,8.451
312,Guadeloupe,2039,25-29,25,5,10.446,10.324,20.77
316,Guam,2039,25-29,25,5,6.403,6.096,12.499
320,Guatemala,2039,25-29,25,5,963.991,937.254,1901.245
324,Guinea,2039,25-29,25,5,881.145,868.275,1749.42
624,Guinea-Bissau,2039,25-29,25,5,128.304,128.124,256.428
328,Guyana,2039,25-29,25,5,31.891,28.988,60.879
332,Haiti,2039,25-29,25,5,567.512,553.114,1120.626
340,Honduras,2039,25-29,25,5,492.211,474.541,966.752
348,Hungary,2039,25-29,25,5,237.465,227.474,464.939
352,Iceland,2039,25-29,25,5,12.112,11.731,23.843
356,India,2039,25-29,25,5,61134.466,55410.421,116544.887
360,Indonesia,2039,25-29,25,5,12071.873,11503.725,23575.598
364,Iran (Islamic Republic of),2039,25-29,25,5,3402.753,3222.083,6624.836
368,Iraq,2039,25-29,25,5,2568.821,2454.775,5023.596
372,Ireland,2039,25-29,25,5,195.259,187.305,382.564
376,Israel,2039,25-29,25,5,424.612,404.358,828.97
380,Italy,2039,25-29,25,5,1498.257,1428.414,2926.671
388,Jamaica,2039,25-29,25,5,101.688,99.991,201.679
392,Japan,2039,25-29,25,5,2857.562,2719.491,5577.053
400,Jordan,2039,25-29,25,5,513.313,487.146,1000.459
398,Kazakhstan,2039,25-29,25,5,967.855,921.848,1889.703
404,Kenya,2039,25-29,25,5,3405.006,3389.599,6794.605
296,Kiribati,2039,25-29,25,5,6.725,6.18,12.905
414,Kuwait,2039,25-29,25,5,265.23,174.546,439.776
417,Kyrgyzstan,2039,25-29,25,5,365.523,349.306,714.829
428,Latvia,2039,25-29,25,5,44.687,41.278,85.965
422,Lebanon,2039,25-29,25,5,224.28,189.128,413.408
426,Lesotho,2039,25-29,25,5,99.31,98.569,197.879
430,Liberia,2039,25-29,25,5,325.6,314.682,640.282
434,Libya,2039,25-29,25,5,329.081,317.402,646.483
440,Lithuania,2039,25-29,25,5,71.773,67.609,139.382
442,Luxembourg,2039,25-29,25,5,22.769,21.879,44.648
450,Madagascar,2039,25-29,25,5,1759.552,1738.253,3497.805
454,Malawi,2039,25-29,25,5,1323.666,1318.287,2641.953
458,Malaysia,2039,25-29,25,5,1336.042,1249.989,2586.031
462,Maldives,2039,25-29,25,5,22.384,17.997,40.381
466,Mali,2039,25-29,25,5,1445.754,1414.426,2860.18
470,Malta,2039,25-29,25,5,11.573,10.822,22.395
474,Martinique,2039,25-29,25,5,8.288,8.241,16.529
478,Mauritania,2039,25-29,25,5,301.266,294.215,595.481
480,Mauritius,2039,25-29,25,5,35.571,34.473,70.044
175,Mayotte,2039,25-29,25,5,17.816,17.413,35.229
928,Melanesia,2039,25-29,25,5,634.671,599.164,1233.835
484,Mexico,2039,25-29,25,5,5563.392,5382.733,10946.125
954,Micronesia,2039,25-29,25,5,24.98,23.251,48.231
496,Mongolia,2039,25-29,25,5,173.739,171.088,344.827
499,Montenegro,2039,25-29,25,5,18.877,17.351,36.228
504,Morocco,2039,25-29,25,5,1688.637,1600.228,3288.865
508,Mozambique,2039,25-29,25,5,2159.422,2173.462,4332.884
104,Myanmar,2039,25-29,25,5,2191.368,2216.715,4408.083
516,Namibia,2039,25-29,25,5,148.506,150.913,299.419
524,Nepal,2039,25-29,25,5,1301.63,1304.964,2606.594
528,Netherlands,2039,25-29,25,5,482.288,460.079,942.367
540,New Caledonia,2039,25-29,25,5,11.641,11.233,22.874
554,New Zealand,2039,25-29,25,5,169.669,167.553,337.222
558,Nicaragua,2039,25-29,25,5,316.882,301.32,618.202
562,Niger,2039,25-29,25,5,1883.109,1828.835,3711.944
566,Nigeria,2039,25-29,25,5,13630.229,13159.163,26789.392
807,North Macedonia,2039,25-29,25,5,58.348,54.224,112.572
578,Norway,2039,25-29,25,5,198.464,185.728,384.192
1835,Oceania (excluding Australia and New Zealand),2039,25-29,25,5,688.739,649.434,1338.173
512,Oman,2039,25-29,25,5,353.242,194.763,548.005
586,Pakistan,2039,25-29,25,5,12542.341,11693.018,24235.359
591,Panama,2039,25-29,25,5,195.377,190.302,385.679
598,Papua New Guinea,2039,25-29,25,5,518.336,488.824,1007.16
600,Paraguay,2039,25-29,25,5,329.974,317.364,647.338
604,Peru,2039,25-29,25,5,1263.882,1278.903,2542.785
608,Philippines,2039,25-29,25,5,5640.866,5381.101,11021.967
616,Poland,2039,25-29,25,5,965.003,921.839,1886.842
957,Polynesia,2039,25-29,25,5,29.088,27.019,56.107
620,Portugal,2039,25-29,25,5,245.625,228.88,474.505
630,Puerto Rico,2039,25-29,25,5,84.599,82.267,166.866
634,Qatar,2039,25-29,25,5,247.37,84.051,331.421
410,Republic of Korea,2039,25-29,25,5,1218.771,1134.416,2353.187
498,Republic of Moldova,2039,25-29,25,5,112.082,105.582,217.664
642,Romania,2039,25-29,25,5,494.475,468.627,963.102
643,Russian Federation,2039,25-29,25,5,4759.83,4571.648,9331.478
646,Rwanda,2039,25-29,25,5,791.465,801.248,1592.713
638,R̩union,2039,25-29,25,5,31.585,31.159,62.744
662,Saint Lucia,2039,25-29,25,5,5.474,5.381,10.855
670,Saint Vincent and the Grenadines,2039,25-29,25,5,3.816,3.842,7.658
882,Samoa,2039,25-29,25,5,10.305,9.383,19.688
678,Sao Tome and Principe,2039,25-29,25,5,13.969,13.716,27.685
682,Saudi Arabia,2039,25-29,25,5,1765.302,1470.138,3235.44
686,Senegal,2039,25-29,25,5,1142.113,1133.444,2275.557
688,Serbia,2039,25-29,25,5,218.27,203.381,421.651
690,Seychelles,2039,25-29,25,5,3.75,3.557,7.307
694,Sierra Leone,2039,25-29,25,5,493.215,485.139,978.354
702,Singapore,2039,25-29,25,5,150.612,135.338,285.95
703,Slovakia,2039,25-29,25,5,144.803,139.094,283.897
705,Slovenia,2039,25-29,25,5,58.356,55.473,113.829
90,Solomon Islands,2039,25-29,25,5,43.947,41.146,85.093
706,Somalia,2039,25-29,25,5,1069.269,1067.123,2136.392
724,Spain,2039,25-29,25,5,1227.675,1160.7,2388.375
144,Sri Lanka,2039,25-29,25,5,725.572,744.554,1470.126
275,State of Palestine,2039,25-29,25,5,329.559,315.926,645.485
729,Sudan,2039,25-29,25,5,2771.097,2724.933,5496.03
740,Suriname,2039,25-29,25,5,25.547,23.813,49.36
752,Sweden,2039,25-29,25,5,338.955,326.461,665.416
756,Switzerland,2039,25-29,25,5,266.202,259.49,525.692
760,Syrian Arab Republic,2039,25-29,25,5,1109.801,1073.664,2183.465
762,Tajikistan,2039,25-29,25,5,569.872,548.876,1118.748
764,Thailand,2039,25-29,25,5,1989.523,1901.835,3891.358
626,Timor-Leste,2039,25-29,25,5,70.777,68.575,139.352
768,Togo,2039,25-29,25,5,528.387,524.519,1052.906
776,Tonga,2039,25-29,25,5,5.349,4.891,10.24
780,Trinidad and Tobago,2039,25-29,25,5,47.29,46.257,93.547
788,Tunisia,2039,25-29,25,5,502.826,472.899,975.725
792,Turkey,2039,25-29,25,5,3219.285,3107.559,6326.844
795,Turkmenistan,2039,25-29,25,5,319.632,312.851,632.483
800,Uganda,2039,25-29,25,5,3298.961,3282.805,6581.766
804,Ukraine,2039,25-29,25,5,1272.583,1209.645,2482.228
784,United Arab Emirates,2039,25-29,25,5,935.005,397.164,1332.169
826,United Kingdom,2039,25-29,25,5,2297.563,2205.468,4503.031
834,United Republic of Tanzania,2039,25-29,25,5,4098.643,4045.157,8143.8
850,United States Virgin Islands,2039,25-29,25,5,3.034,2.841,5.875
840,United States of America,2039,25-29,25,5,11465.121,11172.846,22637.967
858,Uruguay,2039,25-29,25,5,116.6,112.214,228.814
860,Uzbekistan,2039,25-29,25,5,1622.207,1552.064,3174.271
548,Vanuatu,2039,25-29,25,5,19.654,18.421,38.075
862,Venezuela (Bolivarian Republic of),2039,25-29,25,5,1396.722,1374.24,2770.962
704,Viet Nam,2039,25-29,25,5,3761.39,3401.68,7163.07
887,Yemen,2039,25-29,25,5,1867.939,1825.766,3693.705
894,Zambia,2039,25-29,25,5,1296.468,1292.675,2589.143
716,Zimbabwe,2039,25-29,25,5,1033.361,1043.101,2076.462
4,Afghanistan,2039,20-24,20,5,2741.06,2596.032,5337.092
8,Albania,2039,20-24,20,5,80.378,73.16,153.538
12,Algeria,2039,20-24,20,5,2537.699,2440.292,4977.991
24,Angola,2039,20-24,20,5,2740.817,2722.176,5462.993
28,Antigua and Barbuda,2039,20-24,20,5,3.71,3.614,7.324
32,Argentina,2039,20-24,20,5,1888.463,1828.26,3716.723
51,Armenia,2039,20-24,20,5,103.465,95.166,198.631
533,Aruba,2039,20-24,20,5,3.079,3.008,6.087
36,Australia,2039,20-24,20,5,1003.871,973.217,1977.088
40,Austria,2039,20-24,20,5,241.585,230.208,471.793
31,Azerbaijan,2039,20-24,20,5,441.014,395.144,836.158
44,Bahamas,2039,20-24,20,5,14.503,13.852,28.355
48,Bahrain,2039,20-24,20,5,86.52,55.759,142.279
50,Bangladesh,2039,20-24,20,5,7024.712,6757.186,13781.898
52,Barbados,2039,20-24,20,5,7.571,7.336,14.907
112,Belarus,2039,20-24,20,5,285.115,278.316,563.431
56,Belgium,2039,20-24,20,5,349.678,333.493,683.171
84,Belize,2039,20-24,20,5,20.334,19.981,40.315
204,Benin,2039,20-24,20,5,895.395,877.666,1773.061
